context_id,budget,source_agent,target_agent,action_match_self,action_match_cross,task_drop,policy_divergence
longmemeval::gpt4_468eb063,256,A_cot,A_react,0.0,0.0,0.0,0.25
longmemeval::gpt4_468eb063,256,A_cot,A_plan,0.0,0.0,0.0,0.9375
longmemeval::gpt4_468eb063,512,A_react,A_plan,0.0,0.0,0.0,0.25
longmemeval::gpt4_468eb063,512,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,512,A_plan,A_react,0.0,0.0,0.0,0.875
longmemeval::gpt4_468eb063,512,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,512,A_cot,A_react,0.0,0.0,0.0,0.25
longmemeval::gpt4_468eb063,512,A_cot,A_plan,0.0,0.0,0.0,0.9375
longmemeval::gpt4_468eb063,1024,A_react,A_plan,0.0,0.0,0.0,0.25
longmemeval::gpt4_468eb063,1024,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,1024,A_plan,A_react,0.0,0.0,0.0,0.875
longmemeval::gpt4_468eb063,1024,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,1024,A_cot,A_react,0.0,0.0,0.0,0.25
longmemeval::gpt4_468eb063,1024,A_cot,A_plan,0.0,0.0,0.0,0.9375
longmemeval::gpt4_1e4a8aeb,128,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1e4a8aeb,128,A_react,A_cot,0.0,0.0,0.0,0.75
longmemeval::gpt4_1e4a8aeb,128,A_plan,A_react,1.0,1.0,0.0,0.8124999999999999
longmemeval::gpt4_1e4a8aeb,128,A_plan,A_cot,0.0,0.0,0.0,0.875
longmemeval::gpt4_1e4a8aeb,128,A_cot,A_react,1.0,1.0,0.0,0.8666666666666667
longmemeval::gpt4_1e4a8aeb,128,A_cot,A_plan,0.0,0.0,0.0,0.9374999999999999
longmemeval::gpt4_1e4a8aeb,256,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1e4a8aeb,256,A_react,A_cot,0.0,0.0,0.0,0.75
longmemeval::gpt4_1e4a8aeb,256,A_plan,A_react,1.0,1.0,0.0,0.8124999999999999
longmemeval::gpt4_1e4a8aeb,256,A_plan,A_cot,0.0,0.0,0.0,0.875
longmemeval::gpt4_1e4a8aeb,256,A_cot,A_react,1.0,1.0,0.0,0.8666666666666667
longmemeval::gpt4_1e4a8aeb,256,A_cot,A_plan,0.0,0.0,0.0,0.9374999999999999
longmemeval::gpt4_1e4a8aeb,512,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1e4a8aeb,512,A_react,A_cot,0.0,0.0,0.0,0.75
longmemeval::gpt4_1e4a8aeb,512,A_plan,A_react,1.0,1.0,0.0,0.8124999999999999
longmemeval::gpt4_1e4a8aeb,512,A_plan,A_cot,0.0,0.0,0.0,0.875
longmemeval::gpt4_1e4a8aeb,512,A_cot,A_react,1.0,1.0,0.0,0.8666666666666667
longmemeval::gpt4_1e4a8aeb,512,A_cot,A_plan,0.0,0.0,0.0,0.9374999999999999
longmemeval::gpt4_1e4a8aeb,1024,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1e4a8aeb,1024,A_react,A_cot,0.0,0.0,0.0,0.75
longmemeval::gpt4_1e4a8aeb,1024,A_plan,A_react,1.0,1.0,0.0,0.8124999999999999
longmemeval::gpt4_1e4a8aeb,1024,A_plan,A_cot,0.0,0.0,0.0,0.875
longmemeval::gpt4_1e4a8aeb,1024,A_cot,A_react,1.0,1.0,0.0,0.8666666666666667
longmemeval::gpt4_1e4a8aeb,1024,A_cot,A_plan,0.0,0.0,0.0,0.9374999999999999
longmemeval::27016adc,128,A_react,A_plan,1.0,1.0,0.0,0.5
longmemeval::27016adc,128,A_react,A_cot,1.0,0.0,1.0,0.5
longmemeval::27016adc,128,A_plan,A_react,1.0,1.0,0.0,0.5
longmemeval::27016adc,128,A_plan,A_cot,1.0,1.0,0.0,0.25
longmemeval::27016adc,128,A_cot,A_react,1.0,1.0,0.0,0.5625
longmemeval::27016adc,128,A_cot,A_plan,1.0,1.0,0.0,0.3125
longmemeval::27016adc,256,A_react,A_plan,1.0,1.0,0.0,0.5
longmemeval::27016adc,256,A_react,A_cot,1.0,1.0,0.0,0.5
longmemeval::27016adc,256,A_plan,A_react,1.0,1.0,0.0,0.5
longmemeval::27016adc,256,A_plan,A_cot,1.0,1.0,0.0,0.25
longmemeval::27016adc,256,A_cot,A_react,1.0,1.0,0.0,0.5625
longmemeval::27016adc,256,A_cot,A_plan,1.0,1.0,0.0,0.3125
longmemeval::27016adc,512,A_react,A_plan,1.0,1.0,0.0,0.5
longmemeval::27016adc,512,A_react,A_cot,1.0,1.0,0.0,0.5
longmemeval::27016adc,512,A_plan,A_react,1.0,1.0,0.0,0.5
longmemeval::27016adc,512,A_plan,A_cot,1.0,1.0,0.0,0.25
longmemeval::27016adc,512,A_cot,A_react,1.0,1.0,0.0,0.5625
longmemeval::27016adc,512,A_cot,A_plan,1.0,1.0,0.0,0.3125
longmemeval::27016adc,1024,A_react,A_plan,0.0,1.0,-1.0,0.5
longmemeval::27016adc,1024,A_react,A_cot,1.0,1.0,0.0,0.5
longmemeval::27016adc,1024,A_plan,A_react,1.0,1.0,0.0,0.5
longmemeval::27016adc,1024,A_plan,A_cot,1.0,0.0,1.0,0.25
longmemeval::27016adc,1024,A_cot,A_react,1.0,1.0,0.0,0.5625
longmemeval::27016adc,1024,A_cot,A_plan,0.0,1.0,-1.0,0.3125
